Protocol Number | Time (s) | Source Cluster | Destination Cluster | Source IP | Destination IP | Protocol Name | Length (bytes) | Flags (hex)
6 | 1741752999.58 | A | B | 20.190.151.7 | 192.168.68.71 | TCP | 467 | DF
17 | 1741752999.58 | B | B | 104.17.152.238 | 192.168.68.71 | UDP | 1242 | DF
6 | 1741752999.58 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.58 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.58 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.59 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.59 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.59 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.59 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.59 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.59 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.59 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.59 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.59 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.60 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.60 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.60 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.60 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.60 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.60 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.60 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
17 | 1741752999.60 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 85 | DF
17 | 1741752999.61 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 90 | DF
6 | 1741752999.61 | B | A | 192.168.68.71 | 20.190.151.7 | TCP | 54 | DF
17 | 1741752999.61 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 85 | DF
6 | 1741752999.61 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.61 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
17 | 1741752999.61 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
6 | 1741752999.61 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.61 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.61 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.62 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.62 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.62 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.62 | B | B | 104.17.153.238 | 192.168.68.71 | TCP | 582 | DF
6 | 1741752999.62 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.62 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.62 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.62 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.63 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.63 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.63 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
17 | 1741752999.63 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
6 | 1741752999.63 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
17 | 1741752999.63 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
6 | 1741752999.63 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.64 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.64 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.64 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.64 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.65 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.65 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
17 | 1741752999.65 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
6 | 1741752999.65 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
17 | 1741752999.65 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
6 | 1741752999.65 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.66 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
17 | 1741752999.66 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
6 | 1741752999.66 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.66 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
17 | 1741752999.66 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
6 | 1741752999.66 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.66 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
17 | 1741752999.67 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
6 | 1741752999.67 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.67 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
17 | 1741752999.67 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
6 | 1741752999.67 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
17 | 1741752999.67 | B | B | 192.168.68.71 | 104.17.152.238 | UDP | 86 | DF
6 | 1741752999.67 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
17 | 1741752999.68 | B | B | 192.168.68.71 | 104.17.153.238 | UDP | 86 | DF
6 | 1741752999.68 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.68 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.68 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.68 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.68 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.68 | B | A | 192.168.68.71 | 20.190.151.7 | TCP | 54 | DF
6 | 1741752999.68 | B | A | 192.168.68.71 | 20.190.151.7 | TCP | 54 | DF
6 | 1741752999.68 | B | A | 192.168.68.71 | 20.190.151.7 | TCP | 54 | DF
6 | 1741752999.69 | B | A | 192.168.68.71 | 20.190.151.7 | TCP | 54 | DF
6 | 1741752999.69 | B | A | 192.168.68.71 | 20.190.151.7 | TCP | 54 | DF
6 | 1741752999.69 | B | A | 192.168.68.71 | 20.190.151.7 | TCP | 54 | DF
6 | 1741752999.69 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.69 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.69 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.69 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.70 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.70 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.70 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.70 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.70 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.70 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.71 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.71 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.71 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.71 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.71 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.71 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.72 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.72 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.72 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.72 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.72 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.72 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.73 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.73 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.73 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.73 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.73 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.73 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.73 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.73 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.74 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.74 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.74 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.74 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.74 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.74 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.74 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.74 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.74 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.74 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.75 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.75 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.75 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.75 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.75 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.75 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.75 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.75 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.75 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.75 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.75 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.76 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.76 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.76 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.76 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.76 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.76 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.76 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.76 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.76 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.76 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.76 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.77 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.77 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.77 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.77 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.77 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.77 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.77 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.77 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.77 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.77 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.77 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.78 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.78 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.78 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.78 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.78 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.78 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.78 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.79 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.79 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.79 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.79 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.79 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.79 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.79 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.79 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.79 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.79 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.79 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.80 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.80 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.80 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.80 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.80 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.80 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.80 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.80 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.80 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.80 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.80 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.81 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.81 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.81 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.81 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.81 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.81 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.81 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.81 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.81 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.81 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.81 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.82 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.82 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.82 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.82 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.82 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.82 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.82 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.82 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.82 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.83 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.83 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.83 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.83 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.83 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.83 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.83 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.84 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.84 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.84 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.84 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.84 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.84 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.84 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.85 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.85 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.85 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.85 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.85 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.85 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.85 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.85 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.85 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.86 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.86 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.86 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.86 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.86 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.86 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.86 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.86 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.87 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.87 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.87 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.87 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.87 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.87 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.87 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.87 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.87 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.88 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.88 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.88 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.88 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.88 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.88 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.88 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.88 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.88 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.88 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.88 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.89 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.89 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.89 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.89 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.89 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.89 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.89 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.89 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.89 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.90 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.90 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.90 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.90 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.90 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.90 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.90 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.91 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.91 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.91 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.91 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.91 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.91 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.91 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.91 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.91 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.92 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.92 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.92 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.92 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.92 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.92 | B | A | 192.168.68.71 | 23.56.109.135 | TCP | 54 | DF
6 | 1741752999.92 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.92 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.92 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.93 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.93 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
6 | 1741752999.93 | A | B | 23.56.109.135 | 192.168.68.71 | TCP | 1514 | DF
